Ticker,Entry DT,Exit DT,Entry Price,Exit Price,Amount,PNL,Trade %,MV %,diff_score,diff_score_dev,cap,cap_dev,vola,vola_dev,inv_vola,inv_vola_norm
BPURQ,2002-09-18,2002-09-19,125.753,115.12944813511612,-2842,30192.134399999984,8.447951034873029,4.214478177383505,0.17318435754189937,5.26583899057643,4124325.0,-0.2706932240615481,0.1236485773438147,4.452084794057457,8.087436357795047,1.0
HBIO,2002-09-18,2002-09-19,1.7184199999999998,1.9814192000000002,209470,55090.442424000066,15.304710140710673,7.689998471202846,-0.5292887029288703,-15.153243827941562,3841667.5319999997,-0.2716608848129596,0.1331082351151531,4.915138232106161,7.512683186993586,1.0
ASNAQ,2002-09-19,2002-09-20,76.10249999999999,77.30410974124811,-5256,-6315.66080000012,-1.5789359630079436,-0.7878097108962933,0.35075287865367577,10.175730896025943,28067988.45,-0.18842875879445758,0.10164789494019653,3.4626148331063,9.837882039646168,1.0
3423152Q,2002-09-19,2002-09-20,17.2394,17.74942,23304,11885.50608000002,2.9584556307064096,1.4825870807914152,-0.5282501371365881,-13.308408915206837,1656275186.0,5.084548369229754,0.11972178313680396,4.369717240448748,8.352698847270908,1.0
PBSOQ,2002-09-20,2002-09-23,2.5498999999999996,2.2244336821622173,-158282,51515.45971999987,12.763885557778046,6.381652716170437,0.2378640776699028,6.514759962327887,7647376.0,-0.24684254686779825,0.09983422783247291,3.4779511068226863,10.016604742794753,1.0
FIS,2002-09-20,2002-09-23,10.665879200000001,10.5410656,37935,-4734.803916000049,-1.170213891040518,-0.5865399325815472,-0.327463163949659,-9.19591904626193,66290394.05,-0.07933028422454723,0.07682012478058213,2.291138394663563,13.017422229607867,1.0
735429Q,2002-09-23,2002-09-24,28.937019999999997,29.458732106728224,-14729,-7684.297620000057,-1.802922715359865,-0.8997754885551088,0.18374846876276033,5.447112480723952,243612251.0,0.39403842852548715,0.04427390278302631,0.6019823732756971,22.58666928236964,1.0
PRGNQ,2002-09-23,2002-09-24,0.08516,0.06486,5337649,-108354.2747,-23.83748238609676,-12.687499271433248,-0.6078431372549019,-15.3529722540188,3152732.2,-0.25540792959450376,0.1967294188917379,8.466445267916887,5.083123844076974,1.0
NSP,2002-09-24,2002-09-25,2.01597,2.254494539159686,-183122,-43679.09066000005,-11.831750430794417,-5.918693728765137,0.8571428571428573,19.56359846075313,12115940.0,-0.2267987141918257,0.19813529309135489,8.397879449031722,5.047056404731118,1.0
RGX,2002-09-24,2002-09-25,4.864699999999999,5.7335,76080,66098.30400000009,17.859271897547664,8.956587956742313,-0.40853658536585363,-8.982625043927367,27492805.0,-0.18721272971136105,0.09400563247731622,3.1161558935584552,10.637660464029135,1.0
EP,2002-09-25,2002-09-26,7.0409,8.096141457101002,-53929,-56908.11653999994,-14.987309251672402,-7.483926553593914,0.33018867924528306,7.508571898142194,1166062499.0,2.6914104390353604,0.1335562938457624,5.000011335964096,7.487479408157664,1.0
DVIXQ,2002-09-25,2002-09-26,6.0169999999999995,5.7335,63367,-17964.54449999995,-4.711650324081756,-2.3624983531526538,-0.28571428571428575,-7.677038131703091,6738210.0,-0.23974628868609402,0.08126824737226394,2.3910184546273996,12.30492882932886,1.0
UALAQ,2002-09-26,2002-09-27,2.93912,2.3647114227143677,-116587,66968.57280000001,19.543556482403993,9.768848951631231,0.33031674208144796,7.90181296767323,37878937.0,-0.16208472256536702,0.10257914937864554,3.469090642171031,9.748569822008832,1.0
CLRO,2002-09-26,2002-09-27,4.50398,3.896182,76339,-46398.69152200002,-13.494686921345126,-6.768276373238624,-0.4949381327334083,-12.65344301600822,17315866.106,-0.21292866931060375,0.11069731696767403,3.8784981686142506,9.033642615674427,1.0
AMKR,2002-09-27,2002-09-30,2.3004,2.3847534853420194,-153500,-12948.260000000006,-3.6669051183280987,-1.833766874888608,0.5131578947368419,13.611168882909976,17395391.38,-0.21410209962598417,0.13892491008043592,5.252769387465206,7.1981331456037045,1.0
FLS,2002-09-27,2002-09-30,2.9107999999999996,3.3216334,121741,50015.26894940006,14.114106087673509,7.083294854911358,-0.3829787234042554,-9.02935975441109,81136666.98,-0.04562203064615366,0.08626504058561874,2.6155738267973887,11.592181412208252,1.0
944951Q,2002-09-30,2002-10-01,45.913000000000004,46.09187619165532,-8077,-1444.7829999999612,-0.3895981348535551,-0.19440846806588827,0.6358463726884779,14.935619087212107,62913008.431,-0.10060694637948887,0.14404247172362722,5.413884326383305,6.942396836390655,1.0
ELMG,2002-09-30,2002-10-01,10.28552,11.651639999999999,36216,49475.40191999995,13.281973103936394,6.6573576060983255,-0.3591505309181762,-8.294661825394241,17549575.434,-0.21517355808495042,0.09080816492534831,2.786051322784131,11.012225616739213,1.0
1514711D,2002-10-01,2002-10-02,19.236459999999997,19.368611288421256,-20529,-2712.9338000000216,-0.6869834076605509,-0.34288876797133294,0.3863309352517985,6.869079964856053,12981164.0,-0.22909386741695512,0.08815862985436454,2.5266423186810556,11.343188995246075,1.0
AROPQ,2002-10-01,2002-10-02,1.93478186,1.8875074000000003,205407,-9710.505005219935,-2.4434000016931976,-1.2273145395657272,-0.5779209109876046,-11.07148073759459,74119389.4117,-0.07629381610881315,0.1340254317707709,4.698075019602137,7.461270497604816,1.0
0700161D,2002-10-02,2002-10-03,6.37224,6.1121836151527065,-61032,15871.761279999999,4.081082709491375,2.0380395024747995,0.12323943661971835,3.3987513519104455,7931734.0,-0.24216238745763505,0.06093415732764193,1.2472258459595333,16.411156629655466,1.0
WITS,2002-10-02,2002-10-03,2.2695199999999995,2.2904,172295,3597.5196000000783,0.9200183298671286,0.4619453963793172,-0.6429699842022117,-14.530693358710229,10288806.78,-0.23630327484234975,0.15015627171841034,5.4807426426188375,6.659728485236439,1.0
ADTN,2002-10-03,2002-10-04,8.991990000000001,9.834607437841251,-44322,-37346.49007999989,-9.370755948808327,-4.678573592786614,0.1998667554963359,4.745899462601173,73028072.38000001,-0.08279857615570665,0.05319251560392343,0.849308386589267,18.799637291947157,1.0
TKTX,2002-10-03,2002-10-04,12.7805,12.67958,31303,-3159.0987600000108,-0.7896404679003195,-0.39575542450925366,-0.6165413533834586,-13.60931864137861,390418101.054,0.7080774190834996,0.14078027128618795,4.921975484509006,7.103268027997547,1.0
MENT,2002-10-04,2002-10-07,6.16266,5.851663714681215,-61405,19096.726899999983,5.046461841457826,2.520222792705898,0.5122549019607843,12.320588826837799,60061484.84,-0.12066897988322539,0.12812729433470976,4.382521017680371,7.804738289311549,1.0
SCRX,2002-10-04,2002-10-07,3.17132,3.42812,119895,30789.035999999964,8.097574511559845,4.0632738112122455,-0.3767258382642998,-8.035786041093651,13744143.21,-0.2335256545540113,0.09432530815944945,2.796230643303571,10.60160861928571,1.0
SUNEQ,2002-10-07,2002-10-08,4.86526,4.699367939892423,-82918,13755.437840000075,3.4097265122023703,1.7031953102292667,0.1820388349514563,4.94622470892972,2691265.0,-0.26172071519464274,0.09437372918371761,2.7387849758423477,10.596169173873559,1.0
SVNTQ,2002-10-07,2002-10-08,2.1092,2.92912,192291,157663.23672000004,38.87350654276504,19.521827549261733,-0.304635761589404,-6.527506874895859,2665031.9399999995,-0.26178670795792924,0.08178586539526338,2.1539782672172194,12.227051644768864,1.0
SVNTQ,2002-10-08,2002-10-09,2.93912,2.464913994138279,-166504,78957.19679999999,16.134285291574383,8.064723469664136,0.3999999999999999,7.150593049144519,2838439.36,-0.25849365902796484,0.12492526855697951,3.9655021952540688,8.004785673475588,1.0
CDZI,2002-10-08,2002-10-09,9.023000000000001,5.2345,54391,-206060.3035000001,-41.987143965421716,-21.047091755448008,-0.76,-13.832162661671747,4988563.5,-0.2531876183916123,0.18657711102242136,6.724748195740156,5.359714246405219,1.0
TVTY,2002-10-09,2002-10-10,7.71954,8.837621853155737,-55106,-61613.01860000001,-14.483788582684154,-7.232076087000737,0.27557755775577575,6.204894429789165,24660156.613,-0.20247188814588438,0.07290313869642381,1.5402305648358146,13.716830549149648,1.0
CDZI,2002-10-09,2002-10-10,5.2655,8.228499999999999,81137,240408.93099999987,56.271958978254645,28.21896606420301,-0.4166666666666667,-7.570882879290398,6456477.25,-0.24687140018008943,0.1997000393832503,7.090331099583229,5.007510279358885,1.0
1040983D,2002-10-10,2002-10-11,6.8464896,7.441239498413121,-75179,-44712.70261280002,-8.686932036136023,-4.337935676525535,0.5819448931554898,9.726282472662652,23847713.1365,-0.20608733508080063,0.16427428812015332,5.119969260775688,6.087379902499295,1.0
YUM,2002-10-10,2002-10-11,8.4960482,8.179398399999998,60816,-19257.374236800133,-3.727024524178219,-1.8683113714111423,-0.20772445516506324,-4.217005743886803,387233937.09999996,0.6549132107458198,0.053186187495148744,0.5535281193242384,18.801874078513574,1.0
ATML,2002-10-11,2002-10-14,1.003,1.3426779312470651,-483383,-164194.53744000013,-33.866194541083274,-16.98388254832979,0.42857142857142866,7.373537702314103,88633044.632,-0.0534532221430378,0.1385194607240914,3.8386534356927395,7.219202231748794,1.0
ATISZ,2002-10-11,2002-10-14,0.08415800000000001,0.070848,6118777,-81440.9218700001,-15.815489911832522,-8.424050356566987,-0.8974025974025974,-17.220735579677516,5188572.591,-0.2463770494731064,0.21923698430775096,7.0241973880585515,4.561274199047837,1.0
AZPN,2002-10-14,2002-10-15,1.06288,1.7835570601723916,-340156,-245142.62608000002,-67.80417922741904,-33.994171799902134,0.358974358974359,8.147825105018848,10960828.79,-0.23177478144074573,0.133734910471662,3.5695164007687192,7.477479115013105,1.0
ADRX,2002-10-14,2002-10-15,12.029,13.42808,30047,42038.15675999999,11.630892010973477,5.829473012923909,-0.39969984992496244,-9.341287526870094,461192946.8,0.8343973192245564,0.10079349818920907,2.290585375899617,9.921274863610794,1.0
AZPN,2002-10-15,2002-10-16,1.78144,1.2725331277617808,-145513,74052.56569999998,28.56716320719301,14.295120604639447,0.6792452830188679,11.995476008156235,11065175.14,-0.22972218663747682,0.21160663049241168,6.3268096635366105,4.725749839090512,1.0
ATISZ,2002-10-15,2002-10-16,0.0551,0.03991,5180268,-78688.27092000001,-27.56805807622505,-15.189997974262539,-0.3421052631578947,-7.27882686888251,6414502.379,-0.24029933292468397,0.22720335272210943,6.914592776022821,4.401343501401108,1.0
CDZI,2002-10-16,2002-10-17,24.955,21.041902600564917,-10267,40175.77099999998,15.6806147042079,7.825567292124319,1.8571428571428572,32.912800829660966,10193151.675,-0.23019299529427353,0.5056192122902589,16.522418321074028,1.977772947887775,1.0
UHAL,2002-10-16,2002-10-17,3.24146,3.36824,79472,10075.46016000001,3.9112005084128794,1.9625308866181506,-0.5513888888888889,-9.17670602269918,2510835.42,-0.24769475623533965,0.13783323346761306,3.3468154895730624,7.255144313471917,1.0
SIRI,2002-10-17,2002-10-18,1.32236,0.8917753161592507,-213500,91929.82999999999,32.561835191683755,16.309956598648075,0.5714285714285715,10.361175265819957,15936926.2075,-0.20688901151004466,0.1663110934423609,4.236019412971048,6.012828003843135,1.0
PTMK,2002-10-17,2002-10-18,5.2655,4.985,53680,-15057.239999999998,-5.327129427404804,-2.6714172200190918,-0.34045226130653267,-7.2419707605008545,22552400.21,-0.19259935994342137,0.0921847956239186,1.6463737548766322,10.847775853185668,1.0
8283846Q,2002-10-18,2002-10-21,3.50798,3.8576890400149053,-91241,-31907.802519999987,-9.968957634162836,-4.981585640623671,0.39285714285714274,8.94484318536899,31746396.91,-0.16441844058788166,0.12569950113551542,2.782748562686316,7.955481055743488,1.0
NUI,2002-10-18,2002-10-21,10.025,10.613719999999999,32025,18853.757999999954,5.872518703241881,2.9435311336693544,-0.5042141794744671,-11.602194827461728,40226897.0,-0.14649604055313273,0.1165868053250055,2.4675541509527195,8.577299954418773,1.0
CRWN,2002-10-21,2002-10-22,2.7594799999999995,2.4548912026040295,-113670,34622.60859999991,11.037905598010136,5.517890655024364,0.4603174603174601,10.945260910538758,2655020.41,-0.22403326794683126,0.17621924006682507,4.530136395134473,5.674749247702944,1.0
1794545D,2002-10-21,2002-10-22,10.926800000000002,10.802342,28782,-3582.1501560000693,-1.1390159973643004,-0.5708961187484556,-0.20461179217746644,-5.468780044307423,14218659.86,-0.200893723384422,0.06265730740494328,0.6049817393693822,15.959830407923116,1.0
HXL,2002-10-22,2002-10-23,1.7115799999999999,1.8436748063819177,-192544,-25434.062399999988,-7.7177114935859175,-3.8624158491738068,0.28571428571428564,7.492711480920332,3047873.0,-0.2273566646053627,0.10128993040296842,1.9563951592766948,9.87264969006923,1.0
SGID,2002-10-22,2002-10-23,0.7063999999999999,0.76346,470358,26838.627480000054,8.077576443941128,4.075713054349663,-0.3693693693693695,-8.975074171483348,7659736.0,-0.21749959282499162,0.13309426620494058,3.0644213052867295,7.513471680742315,1.0
MXO,2002-10-23,2002-10-24,3.50798,3.5971693620416367,-94003,-8384.06759999999,-2.5424706538132162,-1.2704942911599233,0.3764705882352941,7.999603907191118,27759605.0,-0.17488934933395583,0.12708655124566193,2.8391779817036245,7.868653214666055,1.0
PRWK,2002-10-23,2002-10-24,5.62622,5.45406,58815,-10125.590399999992,-3.0599585512120013,-1.534398982878398,-0.5554675118858954,-12.797305288176759,79887152.0,-0.06481814813762521,0.13176064817922406,3.000966195732591,7.589519434055724,1.0
RBAKQ,2002-10-24,2002-10-25,0.422164,0.40079869659289385,-767220,16391.888079999964,5.060901310179487,2.5556567641478733,0.44137931034482764,9.299033875813675,12110542.448499998,-0.2173989622102177,0.1394673056648828,3.222443143435166,7.1701392325082765,1.0
AMCS,2002-10-24,2002-10-25,3.14126,3.0289200000000003,102459,-11510.244059999965,-3.576271941832248,-1.7945603914184274,-0.564066852367688,-11.626180462288893,54135399.64,-0.12240106331658193,0.1359388151651049,3.1019055158010067,7.3562506689899205,1.0
SLXP,2002-10-25,2002-10-28,5.31436,5.991943536384591,-60740,-41156.42400000007,-12.750049608694013,-6.368223455084824,0.7932382782215932,13.947793085627247,29288446.1321,-0.18614439462527932,0.19529476913277383,4.9926118251901705,5.120464846245504,1.0
CI,2002-10-25,2002-10-28,13.161260000000002,12.829279999999999,24610,-8170.027800000081,-2.5224028702419314,-1.2641662614967586,-0.3806603773584905,-7.243766646239202,1759392567.69,3.9746293240085655,0.09472850176654579,1.6465826940476977,10.55648491585411,1.0
UHAL,2002-10-28,2002-10-29,4.645700000000001,5.110184420764005,-64188,-29814.32599999993,-9.998157882859516,-4.9944302154364,0.6315789473684211,15.960844635094194,7921803.9,-0.2396650633575985,0.24284143011798684,6.586669466101743,4.117913485825464,1.0
ENDP,2002-10-28,2002-10-29,6.83864,7.0309,43764,8414.066640000005,2.8113777008294063,1.4095059087202422,-0.2821052631578947,-6.851503858748199,23460081.89,-0.2016142343783168,0.0719105876980648,0.8926190764283181,13.906158077844651,1.0
EXEL,2002-10-29,2002-10-30,5.05488,5.050062416654945,-56872,273.9855999999679,0.09530559271545515,0.047604032705986364,0.4134078212290501,8.503682086457891,23270933.604,-0.1999399745416049,0.11796218590474657,2.4323478585943072,8.477292891193889,1.0
OMG,2002-10-29,2002-10-30,8.9729,7.47002,32153,-48322.100639999975,-16.749100067982475,-8.395794739901632,-0.7103559870550162,-14.441720411650376,257070133.99999997,0.3735470453469538,0.15873602694796912,3.7852450208196142,6.2997670990454,1.0
SANM,2002-10-30,2002-10-31,17.43008,18.51689380113862,-15106,-16417.409280000014,-6.23527718254088,-3.1122866458568557,0.46969696969696967,11.02480399798932,120077563.33200002,0.041982174612959396,0.1364631266266028,3.069204907242473,7.327986868835637,1.0
OCAS,2002-10-30,2002-10-31,13.4318,13.158619999999999,19682,-5376.7287600000345,-2.0338301642371217,-1.019279036828799,-0.2325315005727377,-5.962515920737324,74607558.75,-0.07202905184667867,0.060652273556964086,0.5454927956423562,16.48742811035449,1.0
QRSI,2002-10-31,2002-11-01,4.97504,5.470900304492544,-50773,-25176.31523999996,-9.966961159961416,-4.978419594378533,0.4147727272727274,9.551552677533344,3185617.552,-0.24684542929191225,0.1236703805185989,2.6537526709052255,8.086010537095493,1.0
0893262D,2002-10-31,2002-11-01,8.514986,9.60574,29772,32473.92808800001,12.809815541681461,6.4214655067108595,-0.45557692307692305,-10.494069895939884,57028843.695,-0.1134778591827364,0.14562199845333787,3.3856803364448838,6.867094330671703,1.0
PROXQ,2002-11-01,2002-11-04,13.1786,11.021948538493207,-19432,41908.05119999998,16.3647994590229,8.169105682030258,0.5529411764705882,9.84932310813587,4582790.3,-0.236084753255054,0.25140880383616754,6.852511552792564,3.977585449440576,1.0
MCGC,2002-11-01,2002-11-04,8.421800000000001,9.895159999999999,30536,44990.52095999993,17.49459735448476,8.769969251441525,-0.28449744463373083,-5.842393932781941,58168998.0,-0.11037999348566095,0.07460840419593018,1.0123913798126487,13.403315762844706,1.0
9993333D,2002-11-04,2002-11-05,3.8473,4.258487164512443,-77909,-32035.180799999936,-10.687681348281734,-5.340040786183517,0.4259259259259259,8.95820604951369,53168759.95,-0.12519619507201957,0.18001475755091997,4.5386539815019065,5.555100112928988,1.0
CTLM,2002-11-04,2002-11-05,2.59016,2.17064,116260,-48773.395199999984,-16.196682830404296,-8.130184164549735,-0.22522522522522523,-5.197396618404557,7301932.77,-0.2259971371689874,0.09998488999870946,1.8820737060977961,10.001511228475696,1.0
DDICQ,2002-11-05,2002-11-06,0.3044,0.27955684414443577,-865160,21493.304719999953,8.161352120750406,4.140521231432317,0.4999999999999999,13.729393371023964,4744688.069999999,-0.23292389899669846,0.15256292613665054,3.74546951456415,6.554672392061361,1.0
OATS,2002-11-05,2002-11-06,9.7244,9.965019999999999,26757,6438.269339999995,2.4743943071037786,1.2402834856356038,-0.2515432098765433,-6.894501511125337,23632166.189999998,-0.19115679999664775,0.0732720344485517,1.0425126143123273,13.647771725270639,1.0
VTAIQ,2002-11-06,2002-11-07,3.6477,3.1362466551010875,-74935,38325.756400000006,14.021255720012954,7.006176021748067,0.6294642857142855,13.867314457164145,3763496.0,-0.2321889364566981,0.14606718404452795,3.6376332926656323,6.846164705243816,1.0
BKNG,2002-11-06,2002-11-07,10.165280000000001,9.336279999999999,26973,-22360.617000000064,-8.155210677915436,-4.087653666162024,-0.2683982683982683,-6.551174713227346,42662229.342,-0.15047674245522372,0.09298079888550832,1.7981677555656468,10.754908669168863,1.0
3242107Q,2002-11-07,2002-11-08,6.302379999999999,5.350657584003945,-44611,42457.2887,15.101000193515066,7.541348729350003,0.3628509719222462,9.77891338471999,38785572.199999996,-0.1606755054786293,0.10439232376262834,2.2135256468724878,9.579248396403571,1.0
SBLUQ,2002-11-07,2002-11-08,0.5260400000000001,0.43412,541339,-49759.88088000003,-17.473956353129047,-8.838449791236807,-0.3157894736842105,-7.416427742748532,32682007.759999998,-0.17391524958275165,0.15086842163562933,3.833478183799665,6.628292316964482,1.0
FTUSQ,2002-11-08,2002-11-11,4.4461,3.7644979838557266,-62437,42557.18508200002,15.330334813528118,7.658430103166519,1.6488095238095237,34.40504208646174,17920365.140000004,-0.20948051537662157,0.37053763872396417,11.384180808404198,2.6987811641584956,1.0
THC,2002-11-08,2002-11-11,59.7242,55.882999999999996,4661,-17903.833200000037,-6.431563754725903,-3.221906121769005,-0.46690518783542034,-9.4621541780876,4436665628.0,9.706372157194805,0.12153635070151116,2.801221545237974,8.227991002099145,1.0
1500785D,2002-11-11,2002-11-12,12.9291,12.184275371089392,-22407,16689.285460000003,5.76083895174922,2.8757570518721636,0.23450905624404186,7.3341734228895294,442378900.0,0.8621579186087649,0.0896976968987566,1.6831546061885265,11.148558263750271,1.0
NAFC,2002-11-11,2002-11-12,8.201360000000001,7.518922,35473,-24208.123174000044,-8.321034560121749,-4.1713398154207475,-0.3200332502078138,-8.296522004398497,8207232.9799999995,-0.2358993778434929,0.09035614990543932,1.7057134965513374,11.067315296706786,1.0
CRTK,2002-11-12,2002-11-13,21.93106,22.304443289352562,-13036,-4867.42456000002,-1.7025318856113827,-0.8497224463657949,0.4247730220492866,10.309895553988977,32401007.13,-0.17334295114575884,0.10461808900512092,2.2651878927688123,9.558576432714723,1.0
NRGN,2002-11-12,2002-11-13,4.82462,5.1646399999999995,59545,20246.490899999946,7.047601676401438,3.5344970560510722,-0.2303999999999999,-6.201197874882655,4129522.4500000007,-0.24530299997697422,0.08321278412305573,1.5266777616280724,12.017384234148349,1.0
ITRU,2002-11-13,2002-11-14,4.25648,4.2184055152235,-69038,2628.5862799999913,0.8945063709097605,0.4468832164565964,0.26409495548961415,7.771561537728745,36738137.419999994,-0.15997882777896424,0.06575899646784306,1.0126600136555597,15.207044719561864,1.0
LGND,2002-11-13,2002-11-14,31.567999999999998,29.39608,9336,-20277.045119999966,-6.880131779016716,-3.4472793274494102,-0.26470588235294124,-7.938782546615802,46577815.019999996,-0.13401469084161471,0.06925491198195498,1.1395151463156128,14.43940900914811,1.0
874896Q,2002-11-14,2002-11-15,2.72954,2.5651104303472825,-104497,17182.39674000003,6.024076205247683,3.011518873829538,0.3787878787878788,8.591882373434863,3862368.3600000003,-0.24512000143523296,0.1099992471551979,2.6696686073529916,9.090971309913606,1.0
ILA,2002-11-14,2002-11-15,2.16932,2.0908,132073,-10370.37195999996,-3.619567422049292,-1.8175910706024387,-0.35329341317365265,-9.314324009030143,51370968.0,-0.12108198160491004,0.089799458729596,1.929312391540857,11.135924582922026,1.0
ASIA,2002-11-15,2002-11-18,5.184620000000001,7.0139820218255045,-55623,-101754.60373999999,-35.28439927758454,-17.623877313095175,0.42582417582417587,8.910916241491778,7257728.51,-0.2328718364289161,0.10261891673723693,2.356939536029751,9.744792011014612,1.0
TALX,2002-11-15,2002-11-18,3.4607978,3.9426888,83703,40335.722373000004,13.924274917188173,6.986139165292378,-0.4080869102579504,-8.59932514029147,29041423.202099998,-0.17782926803802965,0.0979102985318271,2.187864000633683,10.213430200858147,1.0
2482718Q,2002-11-18,2002-11-19,4.5958,4.609182168648918,-56081,-750.4853999999674,-0.29118257210753185,-0.1454572888753245,0.48387096774193533,12.878308289043352,6550773.6,-0.2366235840768764,0.15033061807668188,4.059359706240993,6.652004846344155,1.0
1235274D,2002-11-18,2002-11-19,1.8587,1.7514800000000001,139445,-14951.292899999982,-5.768547909829444,-2.897823902257099,-0.11057692307692306,-2.7331978056519755,32085516.0,-0.174312304807821,0.08733077541058822,1.809110010234103,11.450717061636869,1.0
DYNIQ,2002-11-19,2002-11-20,6.7415,5.761473013088652,-37055,36314.90000000002,14.537224459116645,7.259390915360465,0.7532467532467532,21.883275307733022,68833549.0,-0.08498118139897433,0.17837287729602938,5.052058311315815,5.606233498943846,1.0
TSICQ,2002-11-19,2002-11-20,8.251460000000002,8.496962,30391,7461.051281999949,2.9752552881550454,1.491472863634182,-0.2793345008756567,-7.8453446304697785,5944622.800000001,-0.23824007200502906,0.08422190656444314,1.7041871087982294,11.87339542396658,1.0
TWTC,2002-11-20,2002-11-21,1.6018,1.6232341178892633,-170007,-3643.9500800000055,-1.3381269752318279,-0.6698152554982599,0.45454545454545453,10.343543658764428,4674026.7700000005,-0.2466928930025755,0.13379413443197055,3.4683052319375594,7.474169209626029,1.0
ACIW,2002-11-20,2002-11-21,2.4599,2.6563666,111025,21812.704264999993,7.986771819992679,4.009517627741194,-0.17887187049636347,-4.870152093022507,7204018.749600001,-0.2404053495653766,0.076449142809881,1.429402300479486,13.080591400309995,1.0
AKAM,2002-11-21,2002-11-22,2.2006,2.204392173436644,-127770,-484.52599999999785,-0.172324522250475,-0.08618516076248724,0.4559894109861019,9.020400553101581,23592136.954000004,-0.20875794812507822,0.12014410348856155,2.9762365871209884,8.323338149468201,1.0
PDCO,2002-11-21,2002-11-22,20.546,20.93803,13711,5375.123330000026,1.9080599630098407,0.9561011551789791,-0.19132149901380674,-4.552917094918327,426879998.74,0.7429874035782423,0.043635540514236064,0.2569496496586564,22.917098956841173,1.0
KLIC,2002-11-22,2002-11-25,6.16266,6.092138239108674,-45954,3240.7570000000055,1.1443396340431928,0.5714789237146473,0.26694045174537984,7.04352049237707,44510656.14,-0.16509073493432214,0.11173630422977905,2.7864405728737527,8.949642704698373,1.0
BRCD,2002-11-22,2002-11-25,5.29556,5.41414,53700,6367.745999999983,2.239234377478485,1.122895863703522,-0.2747252747252747,-7.618411107708793,1312394762.88,2.8732209014835397,0.09327655862991918,2.1090145415407964,10.720807185517694,1.0
CDMO,2002-11-25,2002-11-26,35.70346000000001,37.17407594591241,-8061,-11854.63513999991,-4.1189731917086085,-2.0556303049109323,0.46000000000000013,9.934006769509546,4671178.960000001,-0.26498664199519284,0.1154619239378108,2.899522895587855,8.660863823286126,1.0
MME,2002-11-25,2002-11-26,29.18324,30.56374,9901,13668.330499999978,4.730454877525586,2.370130675598217,-0.12683658170914544,-3.1423987654291645,190765392.0,0.17617134026525322,0.05103330961755153,0.556824559735274,19.595045030277184,1.0
DDICQ,2002-11-26,2002-11-27,0.44412,0.4308584788352746,-657391,8718.004659999995,2.9860220581656756,1.5069894158522092,0.4426229508196722,11.887357149876314,6232625.175000001,-0.265286930520253,0.18528153837683067,5.5411903390421005,5.397191802057324,1.0
1292387D,2002-11-26,2002-11-27,1.4578999999999998,1.3922,199484,-13106.098799999929,-4.506481926058005,-2.2655129178048923,-0.41883767535070143,-10.535014149390024,11223949.0,-0.25348296463699266,0.4220857546517358,14.311877479744924,2.3691868038169233,1.0
TWTC,2002-11-27,2002-11-29,2.7495,2.7254304199877373,-104384,2512.479040000015,0.8754166216498476,0.43762521353697853,0.375,9.532267753678179,13467559.29,-0.25089383249030556,0.14979984049271597,4.249783961476435,6.67557453139361,1.0
TKTX,2002-11-27,2002-11-29,9.58412,9.475999999999999,30027,-3246.5192400000396,-1.1281160920355893,-0.5654808072177662,-0.3295932678821879,-9.935843838718597,100520389.62099999,-0.03690307660473979,0.08538453819038097,1.8466350842472643,11.711722300006015,1.0
SEE,2002-11-29,2002-12-02,19.0668,18.356573377748166,-15010,10660.501600000036,3.7249387534973595,1.8592301481519933,0.5604575163398694,18.86581884400057,707283267.0,1.8594757690430515,0.13183605208868593,3.6409830787428255,7.585178592326941,1.0
UALAQ,2002-11-29,2002-12-02,2.4599,3.2684400000000005,117016,94612.11664000004,32.868815805520555,16.500696330983182,-0.32506887052341593,-10.70002716367599,120000553.0,0.07638524904311396,0.14563519922601334,4.162606068766822,6.866471878464531,1.0
UALAQ,2002-12-02,2002-12-03,3.2784400000000002,3.0560903337747574,-103453,23002.740020000052,6.782178909031213,3.389459099255577,0.33877551020408164,9.356280877698985,152624566.0,0.1782997981832123,0.16319736108507418,5.007655788342315,6.127550061785029,1.0
ALGXQ,2002-12-02,2002-12-03,1.2574999999999998,1.01296,271462,-66383.31747999994,-19.446520874751474,-9.781597291267264,-0.16666666666666666,-4.762269298628232,33950826.67,-0.18203966832306895,0.10487721657461067,2.732568235141908,9.534959380702006,1.0
1668918D,2002-12-03,2002-12-04,25.943019999999997,26.983778173635546,-12221,-12719.105640000043,-4.0117078645259845,-2.0021429206039363,0.9824561403508771,25.40672315153111,142483494.47,0.15945361551232548,0.21851111645672797,7.0981697803087584,4.576426207579381,1.0
1529158D,2002-12-03,2002-12-04,3.94286,3.686602,80823,-20711.54033399999,-6.499292391817105,-3.2602499757617256,-0.28415300546448086,-6.7616049932897795,8937256.99,-0.25636765872823924,0.09188654725500216,2.205094531776069,10.882985919851958,1.0
1810134D,2002-12-04,2002-12-05,5.81336,5.870698659136624,-51704,-2964.6380320000103,-0.986325621269353,-0.49259246696323017,0.2927587738782764,8.781296587595468,105847672.67999999,0.04312158909146463,0.07475913870746376,1.5376399334491766,13.376291076774573,1.0
FNSR,2002-12-04,2002-12-05,9.2234,9.336279999999999,32708,3692.0790399999596,1.223843701888661,0.6134611722935653,-0.22870556673373585,-6.445759523038909,29693828.456,-0.18961959435711853,0.10133778428524805,2.5616393950044385,9.867987612450415,1.0
