date,vix,spy,spyv,rate10y,rate3m,dxy,oil
30.11.2007,22.87,148.66,222907919,3.94,3.15,76.147,88.71
03.12.2007,23.61,147.68,146430461,3.848,2.995,75.935,89.31
04.12.2007,23.79,146.36,136533869,3.894,3.053,75.694,88.32
05.12.2007,22.53,148.81,171129967,3.957,3.058,76.413,87.49
06.12.2007,20.96,150.94,154542538,4.01,3.078,76.383,90.23
07.12.2007,20.85,150.91,148980042,4.107,3.067,76.288,88.28
10.12.2007,20.74,152.08,123914390,4.159,3.036,76.062,87.86
11.12.2007,23.59,147.91,250346381,3.971,2.908,76.222,90.02
12.12.2007,22.47,149.37,322435576,4.091,2.862,76.144,94.39
13.12.2007,22.56,149.06,237607051,4.203,2.893,76.562,92.25
14.12.2007,23.27,147.17,159152848,4.236,2.871,77.436,91.27
17.12.2007,24.52,145.07,177269311,4.147,2.984,77.401,90.63
18.12.2007,22.64,145.88,245569258,4.12,3.043,77.412,90.49
19.12.2007,21.68,145.88,198917144,4.03,2.893,77.587,91.24
20.12.2007,20.58,146.80,214813762,4.053,2.934,77.794,91.06
21.12.2007,18.47,148.13,146090319,4.17,2.974,77.721,93.31
24.12.2007,18.60,149.23,45601326,4.214,3.283,77.572,94.13
26.12.2007,18.66,149.55,67118073,4.277,3.316,77.15,95.97
27.12.2007,20.26,147.67,122981696,4.199,3.119,76.607,96.62
28.12.2007,20.74,147.30,116398074,4.075,3.15,76.218,96
31.12.2007,22.50,146.21,108126722,4.025,3.242,76.695,95.98
02.01.2008,23.17,144.93,204935531,3.905,3.254,75.972,99.62
03.01.2008,22.49,144.86,125133258,3.894,3.223,75.889,99.18
04.01.2008,23.94,141.31,232330819,3.867,3.191,75.793,97.91
07.01.2008,23.79,141.19,234990926,3.833,3.242,76.174,95.09
08.01.2008,25.43,138.91,326366804,3.784,3.218,76.111,96.33
09.01.2008,24.12,140.37,301910852,3.823,3.233,76.419,95.67
10.01.2008,23.45,141.29,335701114,3.886,3.212,75.934,93.71
11.01.2008,23.68,140.15,267076591,3.785,3.098,75.978,92.69
14.01.2008,22.90,141.28,170365600,3.767,3.16,75.613,94.2
15.01.2008,23.34,138.17,240456494,3.677,3.156,75.574,91.9
16.01.2008,24.38,136.98,378955910,3.736,3.13,76.258,90.84
17.01.2008,28.46,133.43,398404809,3.623,2.996,76.174,90.13
18.01.2008,27.18,132.06,348561439,3.632,2.85,76.383,90.57
22.01.2008,31.01,130.72,435925182,3.435,2.274,76.346,89.85
23.01.2008,29.02,133.86,511912974,3.6,2.208,76.401,86.99
24.01.2008,27.78,134.99,259949233,3.704,2.367,75.692,89.41
25.01.2008,29.08,133.04,269603877,3.551,2.254,75.973,90.71
28.01.2008,27.78,135.24,217934538,3.582,2.254,75.579,90.99
29.01.2008,27.32,135.91,168968791,3.679,2.29,75.545,91.64
30.01.2008,27.62,134.91,334939168,3.667,2.152,75.032,92.33
31.01.2008,26.20,137.37,343680718,3.595,1.946,75.178,91.75
01.02.2008,24.02,139.58,206843683,3.594,2.089,75.445,88.96
04.02.2008,25.99,137.82,124694258,3.646,2.223,75.37,90.02
05.02.2008,28.24,134.13,286882428,3.572,2.167,76.116,88.41
06.02.2008,28.97,133.05,250792900,3.59,2.09,76.141,87.14
07.02.2008,27.66,133.93,297541558,3.762,2.193,76.938,88.11
08.02.2008,28.01,133.07,221643475,3.645,2.223,76.67,91.77
11.02.2008,27.60,133.75,188576221,3.616,2.254,76.584,93.59
12.02.2008,26.33,134.99,256654378,3.66,2.29,76.315,92.78
13.02.2008,24.88,136.37,181967779,3.73,2.265,76.399,93.27
14.02.2008,25.54,135.17,215207108,3.818,2.285,76.155,95.46
15.02.2008,25.02,135.14,154110256,3.77,2.192,76.101,95.5
19.02.2008,25.59,135.52,145189997,3.898,2.223,75.998,100.01
20.02.2008,24.40,135.92,220709388,3.892,2.229,76.116,100.74
21.02.2008,25.12,134.79,201051185,3.773,2.193,75.601,98.23
22.02.2008,24.06,135.62,205490992,3.803,2.192,75.52,98.81
25.02.2008,23.03,137.33,190106974,3.898,2.182,75.529,99.23
26.02.2008,21.90,138.36,212420648,3.862,2.105,74.763,100.88
27.02.2008,22.69,138.22,168395790,3.85,1.967,74.213,99.64
28.02.2008,23.53,136.87,170831046,3.672,1.905,73.721,102.59
29.02.2008,26.54,133.82,252715127,3.511,1.843,73.714,101.84
03.03.2008,26.28,133.50,195613597,3.549,1.648,73.704,102.45
04.03.2008,25.52,132.99,282513064,3.626,1.654,73.664,99.52
05.03.2008,24.60,133.83,270681315,3.67,1.495,73.479,104.52
06.03.2008,27.55,131.06,247912112,3.585,1.362,73.001,105.47
07.03.2008,27.49,129.71,326434577,3.534,1.444,73.027,105.15
10.03.2008,29.38,128.00,235683379,3.457,1.331,72.993,107.9
11.03.2008,26.36,132.60,341875778,3.594,1.48,73.277,108.75
12.03.2008,27.22,131.36,229161103,3.462,1.413,72.404,109.92
13.03.2008,27.29,131.65,351881388,3.528,1.362,72.072,110.33
14.03.2008,31.16,129.61,484687785,3.47,1.167,71.657,110.21
17.03.2008,32.24,128.30,405311065,3.308,1.004,71.459,105.68
18.03.2008,25.79,133.63,334416531,3.485,0.886,71.571,109.42
19.03.2008,29.84,130.32,345971558,3.33,0.565,72.144,104.48
20.03.2008,26.62,132.08,245320642,3.335,0.575,72.747,101.84
24.03.2008,25.73,134.72,209110354,3.558,1.075,72.949,100.86
25.03.2008,25.72,134.85,192947165,3.507,1.285,72.276,101.22
26.03.2008,26.08,133.20,196934212,3.462,1.27,71.506,105.9
27.03.2008,25.88,132.78,225153152,3.53,1.27,71.66,107.58
28.03.2008,25.71,131.51,180918668,3.443,1.372,71.678,105.62
31.03.2008,25.61,131.97,166692100,3.411,1.321,71.802,101.58
01.04.2008,22.68,136.61,254547255,3.56,1.398,72.563,100.98
02.04.2008,23.43,136.70,210910787,3.598,1.372,72.259,104.83
03.04.2008,23.21,137.04,175884744,3.579,1.393,72.217,103.83
04.04.2008,22.45,136.89,204473086,3.468,1.372,72.021,106.23
07.04.2008,22.42,136.96,154381330,3.537,1.392,72.202,109.09
08.04.2008,22.36,136.82,148937266,3.558,1.377,72.232,108.5
09.04.2008,22.81,135.83,195610559,3.483,1.3,71.833,110.87
10.04.2008,21.98,136.02,192967836,3.541,1.239,72.117,110.11
11.04.2008,23.46,133.38,222973288,3.471,1.188,71.808,110.14
14.04.2008,23.82,132.93,160521950,3.513,1.075,71.875,111.76
15.04.2008,22.78,133.24,172389154,3.602,1.142,72.023,113.79
16.04.2008,20.53,136.85,189268809,3.691,1.127,71.408,114.93
17.04.2008,20.37,137.05,179707519,3.729,1.28,71.68,114.86
18.04.2008,20.13,138.48,218530591,3.708,1.351,72.012,116.69
21.04.2008,20.50,138.55,118587402,3.727,1.3,71.647,117.48
22.04.2008,20.87,137.94,162166076,3.693,1.275,71.329,119.37
23.04.2008,20.26,137.72,193309031,3.733,1.219,71.819,118.3
24.04.2008,20.06,138.32,229381367,3.827,1.249,72.535,116.06
25.04.2008,19.59,139.60,190788061,3.872,1.362,72.79,118.52
28.04.2008,19.64,139.63,105616522,3.827,1.372,72.504,118.75
29.04.2008,20.24,139.08,125514035,3.821,1.469,72.895,115.63
30.04.2008,20.79,138.26,208395818,3.73,1.382,72.509,113.46
01.05.2008,18.88,141.12,187279487,3.765,1.403,73.275,112.52
02.05.2008,18.18,141.51,181585519,3.857,1.505,73.5,116.32
05.05.2008,18.90,140.83,118510376,3.869,1.597,73.19,119.97
06.05.2008,18.21,142.05,179339817,3.918,1.633,72.999,121.84
07.05.2008,19.73,139.52,199267237,3.849,1.669,73.514,123.53
08.05.2008,19.40,139.16,178321159,3.78,1.659,73.477,123.69
09.05.2008,19.41,138.90,152589652,3.771,1.689,73.05,125.96
12.05.2008,17.79,140.46,150911417,3.799,1.792,72.947,124.23
13.05.2008,17.98,140.48,159141858,3.915,1.828,73.273,125.8
14.05.2008,17.66,140.77,181910731,3.913,1.823,73.399,124.22
15.05.2008,16.30,142.53,166926993,3.816,1.833,73.35,124.12
16.05.2008,16.47,142.66,204236796,3.846,1.843,72.844,126.29
19.05.2008,17.01,143.05,165704071,3.831,1.853,73.045,127.05
20.05.2008,17.58,141.89,178552026,3.776,1.864,72.405,129.07
21.05.2008,18.59,139.49,252724795,3.809,1.864,71.938,133.17
22.05.2008,18.05,139.51,170820315,3.913,1.864,71.899,130.81
23.05.2008,19.55,137.64,181436189,3.844,1.853,71.888,132.19
27.05.2008,19.64,138.66,168322809,3.921,1.894,72.338,128.85
28.05.2008,19.07,139.30,181288080,4.005,1.885,72.547,131.03
29.05.2008,18.14,140.00,173927173,4.077,1.905,73.023,126.62
30.05.2008,17.83,140.35,117361933,4.061,1.884,72.879,127.35
02.06.2008,19.83,138.90,181069856,3.959,1.833,72.929,127.76
03.06.2008,20.24,138.09,272049901,3.896,1.849,73.24,124.31
04.06.2008,20.80,138.02,246726346,3.978,1.849,73.424,122.3
05.06.2008,18.63,140.78,237867025,4.04,1.849,73.038,127.79
06.06.2008,23.56,136.29,384276297,3.911,1.838,72.39,138.54
09.06.2008,23.12,136.62,228263864,4,1.889,72.854,134.35
10.06.2008,23.18,135.94,260234811,4.105,2.013,73.696,131.31
11.06.2008,24.12,133.94,284064388,4.075,1.941,73.209,136.38
12.06.2008,23.33,134.45,252791740,4.213,1.992,73.859,136.74
13.06.2008,21.22,136.15,244727072,4.259,1.971,74.146,134.86
16.06.2008,20.95,136.23,185832466,4.269,1.951,73.61,134.61
17.06.2008,21.13,135.57,191743789,4.199,1.982,73.514,134.01
18.06.2008,22.24,134.25,266970557,4.138,1.92,73.44,136.68
19.06.2008,21.58,134.42,304310864,4.209,1.91,73.483,131.93
20.06.2008,22.87,131.58,289275675,4.166,1.859,73.03,134.62
23.06.2008,22.64,131.45,165115667,4.166,1.889,73.434,136.74
24.06.2008,22.42,131.19,267300600,4.084,1.839,73.241,137
25.06.2008,21.14,131.81,287853822,4.101,1.798,72.933,134.55
26.06.2008,23.93,128.23,297774971,4.035,1.716,72.487,139.64
27.06.2008,23.44,127.53,303423342,3.967,1.664,72.36,140.21
30.06.2008,23.95,127.98,258888157,3.971,1.736,72.463,140
01.07.2008,23.65,128.38,388621949,4.004,1.869,72.369,140.97
02.07.2008,25.92,126.18,291223193,3.959,1.818,72.029,143.57
03.07.2008,24.78,126.31,239359650,3.977,1.848,72.742,145.29
07.07.2008,25.78,125.02,372427205,3.901,1.817,72.67,141.37
08.07.2008,23.15,127.24,376225357,3.884,1.859,73.012,136.04
09.07.2008,25.23,124.79,336789772,3.813,1.798,72.58,136.05
10.07.2008,25.59,125.30,436475660,3.798,1.665,72.493,141.65
11.07.2008,27.49,123.84,481124589,3.96,1.583,72.096,145.08
14.07.2008,28.48,122.72,322720839,3.857,1.46,71.915,145.18
15.07.2008,28.54,120.99,502502423,3.821,1.338,71.872,138.74
16.07.2008,25.10,123.96,371642870,3.936,1.358,72.064,134.6
17.07.2008,25.01,125.20,375490518,3.993,1.399,72.242,129.29
18.07.2008,24.05,125.98,267030007,4.085,1.46,72.189,128.88
21.07.2008,23.05,126.05,222862990,4.044,1.429,71.99,131.04
22.07.2008,21.18,127.48,296904155,4.101,1.542,72.446,127.95
23.07.2008,21.31,128.17,311698327,4.118,1.552,72.811,124.44
24.07.2008,23.44,125.51,248634472,3.999,1.644,72.933,125.49
25.07.2008,22.91,125.48,219130985,4.099,1.726,72.86,123.26
28.07.2008,24.23,123.64,205202879,4.003,1.695,72.649,124.73
29.07.2008,22.03,126.28,261505542,4.04,1.716,73.309,122.19
30.07.2008,21.21,128.53,354709945,4.046,1.685,73.322,126.77
31.07.2008,22.94,126.83,277402187,3.948,1.665,73.227,124.08
01.08.2008,22.57,126.16,248703556,3.933,1.664,73.424,125.1
04.08.2008,23.49,124.99,188251720,3.964,1.695,73.462,121.41
05.08.2008,21.14,128.36,251624292,4.019,1.736,73.881,119.17
06.08.2008,20.23,128.93,209555389,4.052,1.644,74.244,118.58
07.08.2008,21.15,127.01,246312455,3.925,1.675,74.547,120.02
08.08.2008,20.66,129.37,260811653,3.932,1.695,75.845,115.2
11.08.2008,20.12,130.71,249425782,3.995,1.818,76.125,114.45
12.08.2008,21.17,129.35,213200792,3.9,1.859,76.152,113.01
13.08.2008,21.55,128.57,256467211,3.936,1.838,76.208,116
14.08.2008,20.34,129.54,239556086,3.891,1.859,76.669,115.01
15.08.2008,19.58,130.17,181005385,3.84,1.838,77.18,113.77
18.08.2008,20.98,128.39,172275090,3.815,1.766,77.117,112.87
19.08.2008,21.28,126.99,194673636,3.834,1.798,76.839,114.53
20.08.2008,20.42,127.58,225498123,3.802,1.685,76.958,114.98
21.08.2008,19.82,127.80,180609785,3.831,1.716,76.196,121.18
22.08.2008,18.81,129.65,167715248,3.872,1.695,76.805,114.59
25.08.2008,20.97,127.02,171936874,3.786,1.674,76.793,115.11
26.08.2008,20.49,127.39,159117183,3.776,1.706,77.251,116.27
27.08.2008,19.76,128.63,171032725,3.765,1.675,77.051,118.15
28.08.2008,19.43,130.19,167537065,3.78,1.736,77.151,115.59
29.08.2008,20.65,128.79,189209985,3.813,1.715,77.381,115.46
02.09.2008,21.99,127.99,252469587,3.735,1.685,78.061,109.71
03.09.2008,21.43,127.88,251949709,3.701,1.685,78.087,109.35
04.09.2008,24.03,124.03,340438555,3.625,1.675,78.61,107.89
05.09.2008,23.06,124.42,289514595,3.701,1.777,78.932,106.23
08.09.2008,22.64,126.99,364148821,3.676,1.705,79.589,106.34
09.09.2008,25.47,123.22,377326719,3.569,1.665,79.247,103.26
10.09.2008,24.52,123.72,298916535,3.631,1.644,79.845,102.58
11.09.2008,24.39,125.51,375369319,3.644,1.613,80.146,100.87
12.09.2008,25.66,126.09,297851196,3.721,1.47,78.966,101.18
15.09.2008,31.70,120.09,483606961,3.389,0.813,78.909,95.71
16.09.2008,30.30,122.10,581744246,3.438,0.701,79.068,91.15
17.09.2008,36.22,116.61,624095548,3.416,0.061,78.095,97.16
18.09.2008,33.10,120.07,776114658,3.546,0.076,78.019,97.88
19.09.2008,32.07,124.12,501146907,3.812,0.92,77.68,104.55
22.09.2008,33.85,121.31,249966466,3.837,0.838,76.151,120.92
23.09.2008,35.72,118.55,328230198,3.801,0.721,76.468,106.61
24.09.2008,35.19,118.93,311871169,3.812,0.462,76.788,105.73
25.09.2008,32.82,120.79,328252953,3.856,0.757,76.994,108.02
26.09.2008,34.74,120.85,285917303,3.854,0.848,76.953,106.89
29.09.2008,46.72,111.38,459562289,3.579,0.35,77.471,96.37
30.09.2008,39.39,115.99,328510275,3.825,0.91,79.448,100.64
01.10.2008,39.81,116.06,333084914,3.74,0.808,79.463,98.53
02.10.2008,45.26,111.85,365632407,3.629,0.604,80.439,93.97
03.10.2008,45.14,110.34,461832495,3.605,0.472,80.313,93.88
06.10.2008,52.05,104.72,610790992,3.455,0.472,81.675,87.81
07.10.2008,53.68,100.03,540213491,3.505,0.767,80.973,90.06
08.10.2008,57.53,97.51,725787952,3.642,0.614,80.913,88.95
09.10.2008,63.92,90.70,534758440,3.787,0.523,81.163,86.59
10.10.2008,69.95,88.50,871546886,3.872,0.188,82.997,77.7
13.10.2008,54.99,101.35,456904722,3.98,0.188,81.876,81.19
14.10.2008,55.13,99.85,546688419,4.079,0.304,81.363,78.63
15.10.2008,69.25,90.02,484627451,3.949,0.218,82.05,74.54
16.10.2008,67.61,93.77,708811161,3.961,0.431,82.455,69.85
17.10.2008,70.33,93.21,476770069,3.932,0.797,82.413,71.85
20.10.2008,52.97,98.81,321294111,3.843,1.083,83.1,74.25
21.10.2008,53.11,95.86,356501918,3.741,1.073,83.99,70.89
22.10.2008,69.65,90.64,516167991,3.596,1.011,85.37,66.75
23.10.2008,67.80,91.69,634666348,3.676,0.971,85.36,67.84
24.10.2008,79.13,87.04,545812560,3.687,0.848,86.44,64.15
27.10.2008,80.06,83.95,400238591,3.689,0.757,86.934,63.22
28.10.2008,66.96,93.76,639939456,3.836,0.757,87.028,62.73
29.10.2008,69.96,93.08,531381584,3.857,0.584,85.071,67.5
30.10.2008,62.90,96.30,414582025,3.966,0.381,84.556,65.96
31.10.2008,59.89,96.83,411499930,3.955,0.438,85.633,67.81
03.11.2008,53.68,97.11,205566755,3.916,0.442,86.354,63.91
04.11.2008,47.73,100.41,346977620,3.727,0.482,84.784,70.53
05.11.2008,54.56,96.19,390404104,3.704,0.391,84.606,65.3
06.11.2008,63.68,90.86,477982837,3.69,0.309,85.893,60.77
07.11.2008,56.10,93.86,380538559,3.795,0.289,85.907,61.04
10.11.2008,59.98,92.63,301903186,3.745,0.208,85.912,62.41
11.11.2008,61.44,89.77,418596705,3.745,0.431,87.075,59.33
12.11.2008,66.46,85.82,454330554,3.648,0.147,87.47,56.16
13.11.2008,59.83,91.17,753800996,3.857,0.188,86.938,58.24
14.11.2008,66.31,86.62,540352274,3.737,0.137,86.365,57.04
17.11.2008,69.15,85.47,415543773,3.65,0.096,86.807,54.95
18.11.2008,67.64,87.08,524140602,3.531,0.117,87.372,54.39
19.11.2008,74.26,81.50,558809438,3.322,0.066,87.312,53.62
20.11.2008,80.86,75.45,814180365,3.015,0.025,87.969,49.62
21.11.2008,72.67,79.52,718768573,3.199,0.015,88.191,49.93
24.11.2008,64.70,85.03,523462008,3.325,0.015,86.081,54.5
25.11.2008,60.90,85.66,454188290,3.11,0.106,85,50.77
26.11.2008,54.92,88.97,370320441,2.98,0.046,85.667,54.44
28.11.2008,55.28,90.09,119905331,2.922,0.046,86.517,54.43
01.12.2008,68.51,82.11,370826753,2.733,0.046,86.724,49.28
02.12.2008,62.98,85.27,469785220,2.674,0.056,86.702,46.96
03.12.2008,60.72,87.32,520103726,2.66,0.015,87.03,46.79
04.12.2008,63.64,85.30,444341542,2.553,-0.016,86.444,43.67
05.12.2008,59.93,87.93,472064235,2.705,0.028,87.121,40.81
08.12.2008,58.49,91.00,413016783,2.74,0.015,85.56,43.71
09.12.2008,58.91,89.50,370862472,2.642,0.003,85.837,42.07
10.12.2008,55.73,90.11,396381231,2.684,-0.005,85.484,43.52
11.12.2008,55.78,87.94,366329668,2.604,0.005,83.834,47.98
12.12.2008,54.28,88.99,415140912,2.572,0.02,83.644,46.28
15.12.2008,56.76,87.75,256846094,2.514,0.01,82.27,44.51
16.12.2008,52.37,91.88,377699953,2.257,0.003,80.683,43.6
17.12.2008,49.84,90.99,288101788,2.193,0.015,78.908,40.06
18.12.2008,47.34,89.29,374829388,2.08,0.017,79.467,36.22
19.12.2008,44.93,88.19,301523386,2.125,0.02,81.298,33.87
22.12.2008,44.56,87.06,244192166,2.172,0.018,81.093,39.91
23.12.2008,45.02,86.16,221772540,2.175,0.01,81.241,38.98
24.12.2008,44.21,86.66,62142421,2.184,0.023,81.214,35.35
26.12.2008,43.38,87.16,74775826,2.133,0.024,80.892,37.71
29.12.2008,43.90,86.91,128419175,2.1,0.066,80.685,40.02
30.12.2008,41.63,88.97,168555662,2.055,0.091,80.899,39.03
31.12.2008,40.00,90.24,194141827,2.214,0.081,81.308,44.6
02.01.2009,39.19,92.96,227638523,2.371,0.084,81.839,46.34
05.01.2009,39.08,92.85,240697608,2.483,0.091,82.637,48.81
06.01.2009,38.56,93.47,328481747,2.447,0.14,82.85,48.58
07.01.2009,43.39,90.67,281047574,2.496,0.096,82.275,42.63
08.01.2009,42.56,91.04,263834401,2.441,0.076,81.536,41.7
09.01.2009,42.82,89.09,331160908,2.392,0.061,82.663,40.83
12.01.2009,45.84,86.95,278008387,2.306,0.064,83.019,37.59
13.01.2009,43.27,87.11,356731781,2.294,0.106,84.265,37.78
14.01.2009,49.14,84.37,435967129,2.201,0.096,84.419,37.28
15.01.2009,51.00,84.40,533808811,2.207,0.106,84.44,35.4
16.01.2009,46.11,85.06,399307014,2.32,0.117,84.212,36.51
20.01.2009,56.65,80.57,420108448,2.379,0.106,86.216,38.74
21.01.2009,46.42,84.05,364767258,2.538,0.115,85.817,43.55
22.01.2009,47.29,82.75,427940436,2.594,0.101,85.52,43.67
23.01.2009,47.27,83.11,386800533,2.619,0.101,85.608,46.47
26.01.2009,45.69,83.68,318269470,2.643,0.101,84.727,45.73
27.01.2009,42.25,84.53,274111851,2.529,0.135,84.426,41.58
28.01.2009,39.66,87.39,330317423,2.668,0.181,84.672,42.16
29.01.2009,42.63,84.55,294591469,2.86,0.223,85.277,41.44
30.01.2009,44.84,82.83,383464165,2.842,0.231,85.999,41.68
02.02.2009,45.52,82.58,288488899,2.724,0.249,86.073,40.08
03.02.2009,43.06,83.74,278480540,2.886,0.315,85.05,40.78
04.02.2009,43.85,83.33,322993929,2.937,0.294,85.702,40.32
05.02.2009,43.73,84.57,417679916,2.914,0.277,86.057,41.17
06.02.2009,43.37,86.98,366101656,2.994,0.279,85.346,40.17
09.02.2009,43.64,87.10,240075116,2.986,0.276,84.792,39.56
10.02.2009,46.67,83.11,536212730,2.815,0.321,85.807,37.55
11.02.2009,44.53,83.60,324674586,2.755,0.309,85.776,35.94
12.02.2009,41.25,83.66,469302192,2.788,0.294,86.547,33.98
13.02.2009,42.93,82.76,293998386,2.891,0.294,86.041,37.51
17.02.2009,48.66,79.22,478910634,2.65,0.288,87.581,34.93
18.02.2009,48.46,79.03,362970111,2.757,0.309,88.007,34.62
19.02.2009,47.08,78.18,316869547,2.855,0.305,87.439,39.48
20.02.2009,49.30,77.42,477176566,2.79,0.274,86.488,38.94
23.02.2009,52.62,74.65,379644668,2.755,0.274,87.24,38.44
24.02.2009,45.49,77.48,426412267,2.797,0.307,86.895,39.96
25.02.2009,44.67,76.87,462039594,2.928,0.302,87.906,42.5
26.02.2009,44.66,75.62,363371321,2.993,0.272,87.727,45.22
27.02.2009,46.35,73.93,470568851,3.015,0.252,88.008,44.76
02.03.2009,52.65,70.60,426453248,2.864,0.238,88.94,40.15
03.03.2009,50.93,70.07,443761154,2.879,0.259,88.91,41.65
04.03.2009,47.56,71.73,462763396,2.976,0.254,88.577,45.38
05.03.2009,50.17,68.80,485551217,2.813,0.192,89.105,43.61
06.03.2009,49.33,68.92,490495181,2.874,0.201,88.512,45.52
09.03.2009,49.68,68.11,379907248,2.861,0.206,89.009,47.07
10.03.2009,44.37,72.17,406230757,3.006,0.238,88.927,45.71
11.03.2009,43.61,72.64,356809978,2.907,0.223,87.868,42.33
12.03.2009,41.18,75.50,409818582,2.855,0.196,87.66,47.03
13.03.2009,42.36,76.09,337474612,2.892,0.193,87.428,46.25
16.03.2009,43.74,75.86,360821360,2.955,0.229,86.946,47.35
17.03.2009,40.80,78.18,357075105,3.008,0.232,86.933,49.16
18.03.2009,40.06,79.93,473552378,2.535,0.203,84.595,48.14
19.03.2009,43.68,78.94,428597138,2.604,0.191,83.129,51.61
20.03.2009,45.89,76.71,371165651,2.636,0.206,83.841,51.06
23.03.2009,43.23,82.22,420247245,2.654,0.193,83.426,53.8
24.03.2009,42.93,80.60,330843985,2.703,0.211,83.858,53.98
25.03.2009,42.25,81.45,441995020,2.786,0.188,83.808,52.77
26.03.2009,40.36,83.11,422025298,2.741,0.145,84.165,54.34
27.03.2009,41.04,81.61,322343625,2.759,0.132,85.111,52.38
30.03.2009,45.54,78.79,324108478,2.714,0.132,85.869,48.41
31.03.2009,44.14,79.52,364238267,2.665,0.206,85.43,49.66
01.04.2009,42.28,81.06,377018284,2.656,0.203,85.503,48.39
02.04.2009,42.04,83.43,476230899,2.768,0.211,84.446,52.64
03.04.2009,39.70,84.26,284646280,2.887,0.206,84.165,52.51
06.04.2009,40.93,83.60,264866540,2.924,0.191,84.571,51.05
07.04.2009,40.39,81.65,259071910,2.898,0.196,85.288,49.15
08.04.2009,38.85,82.53,230402749,2.858,0.181,85.361,49.38
09.04.2009,36.53,85.81,269653423,2.923,0.181,85.786,52.24
13.04.2009,37.81,85.83,224847431,2.86,0.172,84.635,50.05
14.04.2009,37.67,84.35,276598725,2.786,0.167,84.642,49.41
15.04.2009,36.17,85.25,250726037,2.766,0.146,85.081,49.25
16.04.2009,35.79,86.50,335202868,2.832,0.127,85.227,49.98
17.04.2009,33.94,87.08,262648937,2.947,0.135,85.981,50.33
20.04.2009,39.18,83.43,293690096,2.838,0.127,86.637,45.88
21.04.2009,37.14,85.06,300478349,2.899,0.147,86.579,46.51
22.04.2009,38.10,84.54,340395130,2.942,0.136,86.191,48.85
23.04.2009,37.15,85.37,324903639,2.921,0.101,85.517,49.62
24.04.2009,36.82,86.66,287702994,2.992,0.101,84.714,51.55
27.04.2009,38.32,85.84,289581577,2.91,0.089,85.696,50.14
28.04.2009,37.95,85.57,247927845,3.009,0.122,85.158,49.92
29.04.2009,36.08,87.39,311505611,3.109,0.096,84.474,50.97
30.04.2009,36.50,87.42,301419716,3.121,0.13,84.614,51.12
01.05.2009,35.30,87.89,236110289,3.155,0.148,84.546,53.2
04.05.2009,34.53,90.88,287119943,3.153,0.184,83.97,54.47
05.05.2009,33.36,90.57,243036257,3.161,0.188,84.157,53.84
06.05.2009,32.45,92.14,291940993,3.163,0.184,83.803,56.34
07.05.2009,33.44,90.86,317800496,3.339,0.183,83.941,56.71
08.05.2009,32.05,92.98,299081637,3.287,0.176,82.529,58.63
11.05.2009,32.87,91.24,247923537,3.167,0.165,82.678,58.5
12.05.2009,31.80,90.97,282431248,3.175,0.186,82.306,58.85
13.05.2009,33.65,88.68,269619034,3.121,0.17,82.499,58.02
14.05.2009,31.37,89.44,260098610,3.09,0.157,82.279,58.62
15.05.2009,33.12,88.71,271502644,3.136,0.161,83.024,56.34
18.05.2009,30.24,91.23,242217264,3.232,0.162,82.667,59.03
19.05.2009,28.80,91.12,206102165,3.245,0.181,81.978,59.65
20.05.2009,29.03,90.51,285608129,3.193,0.172,80.985,62.04
21.05.2009,31.35,89.21,258988348,3.366,0.181,80.558,61.05
22.05.2009,32.63,89.02,166811890,3.451,0.179,79.958,61.67
26.05.2009,30.62,91.30,236318435,3.549,0.175,80.131,62.45
27.05.2009,32.36,89.67,246313516,3.74,0.16,80.332,63.45
28.05.2009,31.67,90.92,289094940,3.614,0.138,80.433,65.08
29.05.2009,28.92,92.53,258641403,3.461,0.135,79.348,66.31
01.06.2009,30.04,94.77,276246736,3.675,0.096,79.171,68.58
02.06.2009,29.63,94.85,230874413,3.615,0.131,78.404,68.55
