29-Jul-04,1621.350
30-Jul-04,1623.260
02-Aug-04,1630.480
03-Aug-04,1620.280
04-Aug-04,1619.000
05-Aug-04,1592.640
06-Aug-04,1568.070
09-Aug-04,1569.960
10-Aug-04,1590.350
11-Aug-04,1586.430
12-Aug-04,1567.950
13-Aug-04,1570.440
16-Aug-04,1591.940
17-Aug-04,1595.570
18-Aug-04,1615.720
19-Aug-04,1609.970
20-Aug-04,1620.470
23-Aug-04,1616.680
24-Aug-04,1617.460
25-Aug-04,1630.490
26-Aug-04,1630.680
27-Aug-04,1634.830
30-Aug-04,1622.280
31-Aug-04,1629.830
01-Sep-04,1632.820
02-Sep-04,1651.140
03-Sep-04,1644.250
07-Sep-04,1655.650
08-Sep-04,1648.520
09-Sep-04,1651.650
10-Sep-04,1659.840
13-Sep-04,1663.100
14-Sep-04,1666.820
15-Sep-04,1655.100
16-Sep-04,1659.780
17-Sep-04,1667.250
20-Sep-04,1657.880
21-Sep-04,1668.390
22-Sep-04,1645.170
23-Sep-04,1637.820
24-Sep-04,1640.400
27-Sep-04,1630.670
28-Sep-04,1640.620
29-Sep-04,1647.790
30-Sep-04,1647.480
01-Oct-04,1672.490
04-Oct-04,1678.100
05-Oct-04,1677.090
06-Oct-04,1688.830
07-Oct-04,1672.080
08-Oct-04,1659.510
11-Oct-04,1662.840
12-Oct-04,1659.070
13-Oct-04,1647.130
14-Oct-04,1631.810
15-Oct-04,1639.080
18-Oct-04,1647.700
19-Oct-04,1631.740
20-Oct-04,1632.490
21-Oct-04,1636.760
22-Oct-04,1620.850
25-Oct-04,1619.480
26-Oct-04,1643.570
27-Oct-04,1665.010
28-Oct-04,1668.550
29-Oct-04,1672.650
01-Nov-04,1673.110
02-Nov-04,1673.160
03-Nov-04,1692.220
04-Nov-04,1719.640
05-Nov-04,1726.340
08-Nov-04,1724.590
09-Nov-04,1724.080
10-Nov-04,1722.670
11-Nov-04,1738.320
12-Nov-04,1754.330
15-Nov-04,1753.990
16-Nov-04,1741.720
17-Nov-04,1751.570
18-Nov-04,1753.970
19-Nov-04,1734.450
22-Nov-04,1744.710
23-Nov-04,1744.310
24-Nov-04,1751.550
26-Nov-04,1753.090
29-Nov-04,1747.340
30-Nov-04,1740.330
01-Dec-04,1766.900
02-Dec-04,1765.370
03-Dec-04,1766.630
06-Dec-04,1765.330
07-Dec-04,1745.840
08-Dec-04,1754.750
09-Dec-04,1764.350
10-Dec-04,1762.510
13-Dec-04,1778.540
14-Dec-04,1785.510
15-Dec-04,1789.140
16-Dec-04,1785.510
17-Dec-04,1772.190
20-Dec-04,1772.870
21-Dec-04,1788.930
22-Dec-04,1795.660
23-Dec-04,1796.490
27-Dec-04,1788.760
28-Dec-04,1801.580
29-Dec-04,1801.710
30-Dec-04,1801.980
31-Dec-04,1799.550
03-Jan-05,1784.960
04-Jan-05,1764.300
05-Jan-05,1758.070
06-Jan-05,1764.630
07-Jan-05,1762.120
10-Jan-05,1768.170
11-Jan-05,1757.510
12-Jan-05,1764.720
13-Jan-05,1749.480
14-Jan-05,1759.980
18-Jan-05,1777.040
19-Jan-05,1760.280
20-Jan-05,1746.610
21-Jan-05,1735.430
24-Jan-05,1729.330
25-Jan-05,1736.250
26-Jan-05,1744.720
27-Jan-05,1745.580
28-Jan-05,1740.960
31-Jan-05,1755.680
01-Feb-05,1767.790
02-Feb-05,1773.630
03-Feb-05,1769.260
04-Feb-05,1788.820
07-Feb-05,1786.920
08-Feb-05,1788.160
09-Feb-05,1773.280
10-Feb-05,1780.800
11-Feb-05,1793.540
14-Feb-05,1794.980
15-Feb-05,1801.060
16-Feb-05,1801.590
17-Feb-05,1787.410
18-Feb-05,1788.650
22-Feb-05,1762.760
23-Feb-05,1772.760
24-Feb-05,1787.340
25-Feb-05,1804.170
28-Feb-05,1792.630
01-Mar-05,1802.790
02-Mar-05,1802.920
03-Mar-05,1803.510
04-Mar-05,1820.880
07-Mar-05,1825.700
08-Mar-05,1817.120
09-Mar-05,1798.790
10-Mar-05,1802.200
11-Mar-05,1789.010
14-Mar-05,1799.140
15-Mar-05,1785.610
16-Mar-05,1771.350
17-Mar-05,1774.550
18-Mar-05,1773.720
21-Mar-05,1764.980
22-Mar-05,1747.030
23-Mar-05,1748.280
24-Mar-05,1746.620
28-Mar-05,1750.890
29-Mar-05,1737.940
30-Mar-05,1762.090
31-Mar-05,1760.890
01-Apr-05,1749.450
04-Apr-05,1754.430
05-Apr-05,1762.320
